,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
84,3wDjkJwXGihGDoQkIj0csR,0.231,0.884,9,-4.564,0,0.071,9.19e-06,0.0473,0.102,0.0975,132.15,2
85,01832sVMUs3ekNjKRJlefY,0.509,0.851,8,-7.816,0,0.0938,5.27e-05,0.554,0.248,0.254,144.891,2
86,6IZbmzlj9gsSm1hhDaEbBW,0.149,0.693,9,-6.014,0,0.0464,0.000176,0.759,0.158,0.191,174.866,2
87,52Nz6IKWuMncSHk4Uzx6s2,0.459,0.528,4,-13.871,0,0.0422,0.0323,0.88,0.101,0.0718,120.011,2
88,2u9WGNJtc8T2v85HWSL6cA,0.434,0.728,4,-5.53,0,0.038,0.0041,0.895,0.24,0.0843,100.015,2
89,2vB57rWjrH7j1dRAuZOooD,0.526,0.38,8,-14.844,1,0.0366,0.048,0.848,0.109,0.039,119.974,2
90,5VKSvE7358RbcUgvOPpczX,0.545,0.422,4,-14.631,0,0.0329,0.00418,0.863,0.0791,0.0394,120.0,2
91,4CHSi6Rp20W7ooRJznsVya,0.377,0.565,1,-7.304,1,0.0322,0.017,0.85,0.0969,0.0354,160.027,2
92,64qkIkEITRPj2G9FbebfkB,0.205,0.187,0,-19.381,1,0.061,0.919,0.938,0.111,0.072,151.652,2
93,4sGp7o6sKWRdhYM2CB63w2,0.501,0.501,7,-14.383,1,0.0431,0.000114,0.9,0.0943,0.0875,120.008,2
94,0XMrc4xGrbcj6QZ0MmUH04,0.164,0.746,10,-10.221,1,0.0622,0.00642,0.0129,0.0846,0.0524,109.949,2
95,12M12erKvanjPBJDPs9ujW,0.26,0.578,6,-11.47,1,0.049,0.0207,0.000512,0.0977,0.0304,100.041,2
96,4y6rBmoFWeR48uSCHXkiR2,0.332,0.82,5,-5.479,1,0.0494,0.14,0.866,0.143,0.183,140.066,2
97,7FoMgqa6TSHqVrPn60fAzj,0.431,0.93,6,-3.767,1,0.039,0.000268,0.862,0.7,0.265,130.098,2
98,1Zc9c0Ma2mtFNO3nEEUwSm,0.432,0.927,4,-3.801,0,0.0555,0.00125,0.69,0.339,0.277,119.988,2
99,75F3YQpWqhLUKx6KQJoMZx,0.193,0.807,9,-4.789,0,0.0406,0.00323,0.736,0.109,0.0786,100.001,2
0,7wTqEW5nrMhvyEhEyTnOMd,0.489,0.413,0,-6.499,1,0.0314,0.59,0.0,0.0639,0.246,136.116,2
1,5IyuGEmlFsnp1TN1M9OSd8,0.562,0.304,9,-9.504,0,0.0595,0.846,1.34e-06,0.1,0.128,123.078,2
2,197q11KRzEvsoHoW8U3bL8,0.524,0.192,7,-18.231,1,0.0322,0.952,0.0076,0.106,0.225,139.718,2
3,5LjB710qjfYOEgdCQ9nIso,0.543,0.152,10,-13.339,1,0.0372,0.923,0.0013,0.0828,0.346,112.919,2
4,48yUhAZGJb5WGSclZK1RAF,0.455,0.386,7,-10.883,1,0.0675,0.623,0.0,0.102,0.418,134.093,2
5,6VzcQuzTNTMFnJ6rBSaLH9,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,2
6,5BpmwiKR6ns1EtfCQRpNUc,0.263,0.307,3,-9.724,1,0.0295,0.71,7.48e-06,0.337,0.239,182.082,2
7,1IF5UcqRO42D12vYwceOY6,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,2
