,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
10,14CjlC1OvoUWoKgggP5YNd,0.721,0.677,5,-8.09,0,0.0512,0.572,0.823,0.127,0.511,98.028,0
11,7ma00O08o0Lt5GZNwvJndk,0.593,0.51,7,-8.41,0,0.033,0.581,0.32,0.344,0.665,92.117,0
12,4Euzf13sMD4iGIMmYxdrlW,0.762,0.572,10,-7.744,0,0.0403,0.44,0.593,0.0731,0.688,96.622,0
13,3A8ZJNLPBYKLt2r1pbRKeQ,0.555,0.481,7,-5.687,0,0.0339,0.0485,0.114,0.0578,0.293,179.908,0
14,73p8Mzp41RUDQtbe52JWHu,0.658,0.326,10,-12.786,0,0.0409,0.638,0.825,0.13,0.284,87.991,0
15,1jMPe92ML6hOCBJLssrUSh,0.68,0.416,3,-8.282,0,0.032,0.824,0.864,0.0787,0.481,115.963,0
16,0ZUeaIWcAtNikrncaYwjHl,0.681,0.611,7,-9.081,1,0.0353,0.8,0.867,0.142,0.584,95.065,0
17,1sReMaCozvIHbnIlLF1GSx,0.705,0.502,2,-10.847,0,0.0313,0.545,0.106,0.267,0.38,91.991,0
18,32eDGGkGf1lcJ8aWrjGhFO,0.773,0.511,4,-10.256,0,0.0731,0.453,0.903,0.0428,0.86,90.058,0
19,3m5irvcA3IP1wn8twZnmee,0.599,0.587,9,-12.014,0,0.0308,0.678,0.83,0.112,0.712,100.007,0
20,2Q5tHXr0obkhR9YhZR5DXB,0.723,0.637,6,-6.952,1,0.0382,0.201,0.743,0.058,0.864,97.009,0
21,6iCsFk2zf1INRexhJQzRM0,0.635,0.315,8,-13.359,1,0.0281,0.9,0.803,0.326,0.149,131.806,0
22,2vBjecyzspx6GsoL3FU6mF,0.678,0.802,1,-2.754,1,0.0376,0.25,0.000247,0.0712,0.816,85.982,0
23,25I5asfjuKPkmU3T0iOAkX,0.636,0.503,7,-9.245,0,0.0344,0.764,0.528,0.159,0.492,80.988,0
24,7yX9GawpX138GN6ZrfE6q3,0.503,0.792,10,-9.594,1,0.0309,0.431,0.839,0.147,0.395,176.967,0
25,0w0MlXKdxvgv5elw50DguP,0.713,0.778,7,-6.203,0,0.0341,0.257,0.0285,0.0391,0.556,91.02,0
26,6ZWF59kpL03gUwfNhwcJk3,0.697,0.744,10,-8.012,0,0.0358,0.271,0.899,0.0606,0.731,99.518,0
27,4d12NDxv7ol5lMJemDsWXJ,0.694,0.466,7,-15.447,1,0.0432,0.337,0.705,0.298,0.5,93.042,0
28,04fVzUHhEBwEHOOtWeKEUA,0.725,0.507,5,-11.025,0,0.0363,0.779,0.816,0.108,0.886,76.002,0
29,2vxubkwtKQ2Sn4FU47ygii,0.798,0.522,2,-7.341,0,0.0318,0.174,0.811,0.121,0.309,89.993,0
